Rank,Title,Type,IMDb Rating,Release Years,Blurb,Thumbnail URL,IMDb URL,IMDb Title ID
231,Space Brothers,TV Series,8.2,2012–2014,"Two brothers witness a UFO, sparking their dream of space travel. Years later, the younger brother pursues being an astronaut while the older regains his drive and applies to the space agency, hoping to fulfill their childhood promise.","https://m.media-amazon.com/images/M/MV5BOWQ1YjM5MTgtYzZiNC00ODRjLWI2YTgtMDU5NDFmNTE2MzAzXkEyXkFqcGc@._V1_QL75_UX90_CR0,4,90,133_.jpg",https://www.imdb.com/title/tt2267446/,tt2267446
232,Initial D: Fourth Stage,TV Series,8.2,2004–2006,"Takumi Fujiwara continues his undefeated racing streak, touring the mountain passes of Japan with rival driver Keisuke Takahashi as a part of ex-racer Ryosuke Takahashi's racing team: ""Project D"".","https://m.media-amazon.com/images/M/MV5BMDFhNWRkY2YtNDZjNS00OTZmLTk3M2YtMjM1MDUwNGU4NmYzXkEyXkFqcGc@._V1_QL75_UY133_CR4,0,90,133_.jpg",https://www.imdb.com/title/tt0389644/,tt0389644
233,Ghost in the Shell: S.A.C. 2nd GIG - Individual Eleven,Video,8.2,2006,A new terrorist organization known as the Individual Eleven is bent on mass destruction. Will the cyborg detective heroine and her elite anti-crime unit be able to stop them?,"https://m.media-amazon.com/images/M/MV5BMmZlNzRiNjctYmJmOS00MWZkLThkOWEtZTNmMDYwNzg2ZDgwXkEyXkFqcGc@._V1_QL75_UY133_CR3,0,90,133_.jpg",https://www.imdb.com/title/tt1024214/,tt1024214
234,Remi the Homeless Girl,TV Series,8.2,1996–1997,"Remi, Nobody's Girl tells the story of Remi, a cheerful and tender-hearted girl, who is an excellent singer and lives in the French country town of Chavanon with her mother. One day her father returns to the town after a long period working in a city. She discovers that she was a ""foundling"" or an abandoned child and was adopted by Mother Barberin. Her stepfather Jerome leaves to work in Paris and expects Mother Barberin to send Remi to the workhouse. He returns 10 years later, finds that Remi is still there, and becomes furious and Remi is almost sold to an evil slave trader","https://m.media-amazon.com/images/M/MV5BN2Y2NGU4OTktZThiYS00Y2VhLTgzY2ItMzExY2VjNGQ2YjY4XkEyXkFqcGc@._V1_QL75_UY133_CR9,0,90,133_.jpg",https://www.imdb.com/title/tt0168338/,tt0168338
235,Conan the Future Boy: The Big Giant Robot's Resurrection,Movie,8.2,1984,"In the future, some humans build a spaceship to abandon earth. The spaceship crashed in an island isolated from the rest of the world. The story takes place when there are only 2 survivors in the island: Conan a boy born in the island and his grandfather. Then the world discover them.","https://m.media-amazon.com/images/M/MV5BZjA4NWE0ZDUtZDIwOC00Nzk4LTlmMDctOTZlM2VmOGYzNzQ3XkEyXkFqcGc@._V1_QL75_UY133_CR1,0,90,133_.jpg",https://www.imdb.com/title/tt0462699/,tt0462699
236,Capeta,TV Series,8.2,2005–2006,"One day, Capeta's father brought junk parts home from his workplace and made a racing cart. However, Capeta found that its frame was bent and it could hardly run straight. But, with his technique he managed the cart.","https://m.media-amazon.com/images/M/MV5BMGRlNzQ1YTgtZDcxMi00MzcwLThiZWMtN2EwMDlkZDY2MzMxXkEyXkFqcGc@._V1_QL75_UY133_CR2,0,90,133_.jpg",https://www.imdb.com/title/tt3488064/,tt3488064
237,Paris ni Saku Etoile,Movie,8.2,2026,"Two Japanese girls come to Paris in the early 20th century to become successful artists: Fujiko wants to be an artist, and Chizuru wants to be a ballerina. Will they achieve their dreams?","https://m.media-amazon.com/images/M/MV5BYjZjMDQwYjUtNmM2Ni00NWE3LWJmZjctZDY3ZjlkNGFhNDU1XkEyXkFqcGc@._V1_QL75_UY133_CR2,0,90,133_.jpg",https://www.imdb.com/title/tt37874634/,tt37874634
238,Aria the Origination,TV Series,8.2,2008,"In Neo Venezia, Akari, Aika, and Alice work diligently toward becoming Prima Undine (pro tour guide gondolier). The girls have come far since they began their training, and are forming their own distinctive styles..The girls rely on the advice of their seniors, will the girls be able to blend the advice from their mentors with their acquired knowledge to become praiseworthy Prima Undines?","https://m.media-amazon.com/images/M/MV5BMWVlM2Y2YWItZWFlYS00YjgxLWFlMDktZTFkNmEyZDU2NGE5XkEyXkFqcGc@._V1_QL75_UX90_CR0,3,90,133_.jpg",https://www.imdb.com/title/tt1151013/,tt1151013
239,Pretty Cure All Stars F,Movie,8.2,2023,"A great Pretty Cure gathering!. Or so we thought. They've actually been separated!? ""Where am I...?"" When Sora wakes up, she finds herself in a mysterious world... It seems that she has lost Mashiro and the others.... But there she meets Yui, Manatsu, and Prim!. What's more, Prim transforms into Cure Supreme!. Mashiro meets Laura, Amane, and Nodoka on a small island in the sea, and rescues Puka from a monster attack!. Tsubasa meets Saaya, Ha-chan, and Haruka, where they take a walk in the hanging garden!. Ageha meets Asumi, Lala and Yukari, but Lala and Yukari are having trouble getting along!. They meet a lot of friends, but for some reason, their memories are all a little hazy... And it seems that the only people in this world are Precure...? We want to go back to our own world!. The clue is a castle in the distance Onward!. Our journey begins here!. Let's go on a great adventure to the castle!.","https://m.media-amazon.com/images/M/MV5BMGFkOTJmMmQtYWVlNC00ZTk1LWI2NzEtNzcyMjQxMmRkZjkzXkEyXkFqcGc@._V1_QL75_UY133_CR2,0,90,133_.jpg",https://www.imdb.com/title/tt27187061/,tt27187061
240,Rilakkuma and Kaoru,TV Series,8.2,2019,"Her life might be a little mundane, but Kaoru gets to go home to Rilakkuma, her endearingly lazy roommate who happens to be a fuzzy toy bear.","https://m.media-amazon.com/images/M/MV5BM2RhMTEwNWItMDQzNC00YjgyLThmYzUtNzk3OGQ3MGNhOGMyXkEyXkFqcGc@._V1_QL75_UY133_CR3,0,90,133_.jpg",https://www.imdb.com/title/tt9348716/,tt9348716
